Frame,L5 x,L5 y,L5 z,L3 x,L3 y,L3 z,T12 x,T12 y,T12 z,T8 x,T8 y,T8 z,Neck x,Neck y,Neck z,Head x,Head y,Head z,Right Shoulder x,Right Shoulder y,Right Shoulder z,Right Upper Arm x,Right Upper Arm y,Right Upper Arm z,Right Forearm x,Right Forearm y,Right Forearm z,Right Hand x,Right Hand y,Right Hand z,Left Shoulder x,Left Shoulder y,Left Shoulder z,Left Upper Arm x,Left Upper Arm y,Left Upper Arm z,Left Forearm x,Left Forearm y,Left Forearm z,Left Hand x,Left Hand y,Left Hand z,Right Upper Leg x,Right Upper Leg y,Right Upper Leg z,Right Lower Leg x,Right Lower Leg y,Right Lower Leg z,Right Foot x,Right Foot y,Right Foot z,Right Toe x,Right Toe y,Right Toe z,Left Upper Leg x,Left Upper Leg y,Left Upper Leg z,Left Lower Leg x,Left Lower Leg y,Left Lower Leg z,Left Foot x,Left Foot y,Left Foot z,Left Toe x,Left Toe y,Left Toe z
20,-0.011875277,0.034604172,0.020628814,-0.019903977,0.051822774,0.02985725,-0.027932677,0.069041377,0.039085685,-0.049056831,0.08149127,0.045962702,-0.128610313,0.05521084,-0.056392429,-0.355190263,-0.054349907,-0.247898157,-0.018451904,0.055526677,-0.039628333,-0.10543373,0.037004441,-0.090349801,-0.126463519,-0.027197054,-0.042208577,-0.156960745,0.042384871,-0.018948761,0.072647955,0.062881435,0.018269512,-0.080941678,0.026743552,0.000387077,-0.218020623,0.001479663,-0.049247563,-0.110694274,0.016983899,-0.097606567,-0.167069033,0.064208578,-0.014512746,-0.096054899,-0.066788624,-0.044974682,-0.062696977,0.009820888,-0.013364075,-0.067565265,0.008761204,-0.013375447,-0.107854514,0.284973412,0.087655724,-0.0402962,0.001503139,0.032068972,-0.017039453,0.051956498,-0.033363545,-0.016950649,0.049993623,-0.033359524
21,0.066316951,0.027434394,0.014381413,0.066667961,0.039979492,0.036723799,0.067018971,0.052524591,0.059066185,-0.053956028,-0.089352928,-0.15848953,0.111369958,0.148835662,0.078888299,0.141221191,0.338380586,0.097458046,0.064940651,0.050698652,0.074296929,0.019157686,-0.016776501,-0.080638374,0.010509073,0.124926988,-0.025737854,-0.04805357,0.053849637,-0.021060355,0.082346261,0.05135947,-0.01061072,0.127406978,-0.01859134,-0.005781727,-0.075257807,-0.02542959,-0.087597802,-0.067325044,-0.031812563,-0.069348353,0.065972882,0.218628444,0.000680778,-0.096219535,-0.128305704,-0.0060215,0.012705183,0.078526856,-0.045226322,0.016703642,0.034924224,-0.069896644,-0.007463313,0.409343142,0.048688931,0.215984963,-0.026205484,0.006476249,0.121870705,0.060036015,-0.080060488,0.106571556,0.026616595,-0.045163631
22,0.033838218,-0.046641398,-0.057440967,0.047504644,-0.063761466,-0.082992427,0.061171069,-0.080881535,-0.108543888,0.060842495,-0.092170674,-0.127637786,0.184783794,0.055301732,-0.090610741,0.335544417,0.252715888,-0.016126813,0.062636618,0.019800018,-0.029653685,0.084677091,-0.035707495,-0.133743902,0.066671889,0.018265133,-0.035885539,0.022225244,0.037509589,-0.026166238,0.018190333,-0.043734995,-0.024850926,0.065113307,-0.113230459,-0.029505044,-0.089517681,-0.033824882,-0.082787301,0.091045646,-0.023763924,-0.087781902,0.267276927,0.082702445,-0.041794351,0.036007196,-0.062720309,-0.067881792,0.099714422,-0.040527674,-0.030651848,0.094706742,-0.041091662,-0.030656686,-0.117048286,0.451462998,-0.034375508,0.250078623,-0.103202507,-0.120722818,0.197613607,0.002606367,-0.087573788,0.19648562,0.000624086,-0.087565405
23,-0.023662779,-0.035317093,0.007421412,-0.034926379,-0.047449855,0.010724423,-0.04618998,-0.059582617,0.014027433,-0.06634295,-0.064782361,0.016481225,6.31073E-06,0.039212982,-0.054439743,0.037861243,0.161996352,-0.183405256,-0.014472081,-0.03212515,0.00086939,0.104985667,0.047379745,-0.025854458,0.107790331,-0.032029295,0.00090232,0.022588105,0.070128459,0.076797497,-0.078580418,0.025256299,0.03771975,-0.092318383,-0.065522094,0.027946414,-0.063782903,-0.058051944,-0.042673084,0.0947249,0.070786926,-0.062978168,0.288272271,0.226664683,0.057623376,0.045658864,0.001198151,0.034315692,0.036293782,0.059845288,0.074924108,0.031996996,0.059110033,0.074918931,-0.209995247,0.066803168,0.04499391,-0.039659732,0.035757424,0.00774869,0.076704358,0.014873003,0.012496071,0.075321015,0.012850152,0.012499563
24,-0.047177874,-0.045273191,0.009497577,-0.054962271,-0.024503326,0.014298028,-0.062746668,-0.003733461,0.019098478,-0.054940793,0.150187358,-0.013493775,-0.003340571,0.021466624,-0.041045812,-0.174294308,-0.018580007,-0.127091823,-0.035339228,-0.055634486,-0.009260025,0.106923359,0.00239736,-0.030114178,0.091909758,0.077826959,0.015198609,0.024443477,0.053461718,0.043487064,-0.104834795,0.014171632,0.045058019,-0.227807712,0.017607222,0.012215018,-0.211889653,-0.129318399,-0.060153235,0.075434065,0.039663241,-0.06756608,0.28411116,-0.05499638,0.074203792,0.126996505,0.162560391,0.033786363,0.055324504,-0.02251805,0.064150205,0.056835467,0.010375458,0.048927475,-0.126829812,-0.3307388,0.06590077,-0.172587161,0.109390738,0.060711441,-0.009439314,0.044416734,0.06520682,-0.00262811,0.059099761,0.054101115
25,-0.129280826,0.036140595,-0.028341871,-0.188303374,0.054964445,-0.040826481,-0.247325922,0.073788296,-0.053311092,-0.303400154,0.090735676,-0.062912746,-0.315888439,0.083480933,-0.123043532,-0.424833288,-0.004273534,-0.237339453,-0.233666372,0.115793642,-0.044549511,-0.064535326,0.150695654,-0.041099415,-0.016389364,0.157699668,-0.026910984,-0.085360161,0.217148884,0.00399259,-0.240826938,0.16428775,0.00414524,-0.386145591,0.14672898,-0.024797587,-0.294259397,0.131054802,-0.09435806,-0.20479693,0.203197988,-0.137681028,0.013500877,0.124259442,0.116344613,0.012579297,0.25092647,0.072228293,-0.12727931,0.149324737,0.098328929,-0.131328057,0.148341574,0.098337717,-0.253451176,-0.087638019,0.111770979,-0.258576801,0.110016667,0.141602295,-0.203095421,0.175535226,0.130881602,-0.202224381,0.173236224,0.130901995
26,-0.147903628,-0.009918389,0.024432097,-0.216489467,-0.011197936,0.03540239,-0.285075307,-0.012477483,0.046372682,-0.349222805,-0.009431688,0.054464237,-0.354821691,0.018063356,-0.052323195,-0.449433822,-0.005615852,-0.252786314,-0.3337546,0.048829957,0.004098822,-0.137556422,0.038386312,-0.102239498,-0.112532602,0.152985035,-0.091611095,-0.08895375,0.146523614,-0.071156249,-0.309563438,0.046191162,0.054962624,-0.331853703,0.089010356,-0.032820633,-0.360656464,0.139776962,-0.147553049,-0.308674639,0.151225316,-0.188137634,-0.236816412,-0.079400799,0.063932481,0.020975994,0.087147373,0.010237001,-0.11720407,0.032600237,0.025255902,-0.122013881,0.031566855,0.025282485,-0.098377505,0.009650414,0.052395855,-0.143570149,0.073668626,0.033066553,-0.148633411,0.104298819,0.054848876,-0.147463479,0.101808896,0.054858265
27,-0.007270839,0.02507973,-0.001701321,-0.052032392,0.009699939,0.014823503,-0.096793945,-0.005679851,0.031348328,-0.131538603,0.131978375,-0.038537676,-0.13069689,0.005939891,-0.094796889,-0.306853384,0.081526698,-0.325593466,-0.235647724,0.012903641,0.082585713,-0.099578356,-0.036573748,-0.072895002,0.056862891,-0.057554843,-0.068624499,0.055761106,0.07796865,-0.065771359,-0.25743495,-0.008343965,0.097423946,-0.254151449,0.004489803,0.011096844,-0.260546747,0.133859424,-0.089624616,-0.233240955,0.109942367,-0.145231202,-0.081585888,0.031467449,0.050284575,0.034267721,0.018360985,0.052123721,-0.020208704,0.044310553,0.010261334,-0.018618569,0.012342053,0.003142992,0.262115407,-0.175208691,0.026419277,0.147318716,0.018179261,0.055650568,0.054644489,0.06940104,-0.012592549,0.046768697,0.051172367,0.066818472
28,-0.020260287,-0.101926718,-0.046887605,-0.031541276,-0.143931466,-0.067795007,-0.042822265,-0.185936214,-0.088702409,-0.062267608,-0.214716158,-0.104544843,0.048198987,-0.07362283,-0.202917628,0.174594294,0.101491912,-0.381713941,-0.076731819,-0.149809623,-0.004723367,0.020002947,-0.184181949,-0.08618438,0.140114057,-0.254933952,-0.111184876,0.20707684,-0.112930849,-0.154671114,-0.129886188,-0.118426338,-0.006849877,-0.11306799,-0.159144367,-0.027432386,-0.300052741,0.108329726,-0.111559712,-0.149640835,0.028695243,-0.054629387,0.179245934,-0.246210209,-0.013148861,0.072856109,-0.109892114,-0.016393679,0.066826004,-0.037117223,-0.026187446,0.061176944,-0.038027984,-0.026187908,0.259041777,-0.180416635,-0.074750638,0.390123202,-0.036302453,-0.0798663,0.174766023,-0.058929273,-0.114221541,0.173715445,-0.06194901,-0.1142055
29,0.003026551,-0.081700415,-0.005260545,0.002995209,-0.115572395,-0.007678606,0.002963867,-0.149444375,-0.010096667,-0.009628206,-0.171837531,-0.012069865,0.013241846,-0.045077167,-0.123457581,-0.027688786,0.097157814,-0.326661769,-0.039250642,-0.195306325,-0.038646185,0.052406628,-0.153827969,-0.100797932,0.098117429,-0.245382382,-0.066760954,0.271093178,-0.203530609,-0.163678196,-0.07725517,-0.167340789,-0.040683544,-0.207821893,-0.195370882,-0.033791454,-0.172835462,0.11719525,-0.142744504,-0.023443575,0.039734719,-0.088112346,0.115675548,-0.121658275,-0.076954216,0.06033826,-0.114534873,-0.0910995,0.098755903,-0.182783198,-0.08370095,0.092806556,-0.183120994,-0.083708324,-0.081109797,-0.035066573,-0.040407643,0.349187697,-0.060283983,-0.118253344,0.213893658,-0.114839048,-0.113653532,0.211729996,-0.117885496,-0.113613718
30,-0.08608773,-0.033703332,0.014931397,-0.096430413,-0.045856273,0.007175113,-0.106773095,-0.058009214,-0.000581171,-0.129175539,-0.121257284,-0.014627986,-0.080215618,-0.023510821,-0.070488364,-0.215179812,0.124955558,-0.156919172,-0.154984102,-0.052459951,0.050105847,0.018274549,-0.027019908,0.018078889,0.02573426,-0.173859736,0.017599652,0.124963896,-0.05527241,-0.014782665,-0.173544689,-0.044079319,0.054136411,-0.362841988,0.020752384,-0.00631757,-0.344952289,0.155732349,-0.063871105,-0.171059172,0.217424578,0.055692843,0.166401026,-0.128976296,-0.003479861,-0.071719826,-0.075855503,-0.028464606,-0.025844715,-0.033041565,0.025316738,-0.018615174,-0.030975863,-0.026975521,-0.196999401,-0.111472483,0.076978227,0.131967267,0.139003343,0.009130852,0.020324772,0.019310475,-0.021652062,0.038403805,0.058073149,-0.020440748
31,-0.093889339,0.104027869,0.052876168,-0.137579233,0.152856646,0.076431703,-0.181269127,0.201685423,0.099987237,-0.22872238,0.241005107,0.117182358,-0.26051396,0.204280833,0.09778379,-0.397093405,0.030887507,0.058828584,-0.160542863,0.050589731,0.187158192,-0.056979841,0.071003505,0.080722436,0.079751276,0.013378203,0.1335802,0.08663109,0.044544375,0.147044471,-0.212994041,0.069798165,0.096629772,-0.399749986,0.160907961,0.030454033,-0.231031427,0.351471125,-0.032064223,-0.31092335,0.357749333,0.004748097,0.094631808,0.140860282,0.062587314,-0.116532373,0.032434906,0.076327026,-0.071159678,0.037853515,0.124059056,-0.076121558,0.037303917,0.124057346,-0.186850704,0.095070089,0.106397952,-0.038505619,0.196354478,0.079448528,-0.069124489,0.044153145,0.066673396,-0.072393826,0.040393904,0.066692183
32,0.011997708,0.197837119,0.026568748,0.014796601,0.288683449,0.03843912,0.017595494,0.37952978,0.050309492,0.003479833,0.448062336,0.058942709,-0.005570248,0.297429967,0.145266598,-0.103605915,-0.092073502,0.303892119,-0.183175531,0.045848486,0.116060479,0.036635679,0.056998734,0.069824094,0.213441714,0.07599265,0.107196327,0.163375901,0.025970915,0.173445138,-0.16922959,0.024520186,0.040239099,-0.262791482,0.106286332,-0.101891891,-0.25632368,0.312630786,-0.161687964,-0.347506969,0.327014643,-0.110692475,0.005491744,0.034180287,0.091252707,0.049794663,0.165853873,0.058318408,-0.023802299,0.117735212,0.082943381,-0.028709723,0.117210089,0.082950062,-0.053477912,0.220784195,0.002366869,-0.056179872,0.170411267,0.070654291,0.010585916,0.199187649,0.103273815,0.007959509,0.194984609,0.103311962
33,-0.037958882,0.047291187,0.031678428,-0.044150894,0.08725137,0.043794146,-0.050342906,0.127211553,0.055909865,-0.026520192,0.171059128,0.131475012,-0.060927934,0.073401367,0.185860342,-0.099296299,-0.135701986,0.395722901,-0.14060592,-0.005669075,0.056047783,-0.011754422,0.08323255,0.109171527,0.086357833,0.083843458,0.122940874,0.124302485,-0.03076914,0.112477831,-0.214162924,-0.019429244,-0.09502197,-0.184016912,-0.046853895,-0.17864408,-0.296173553,0.180655175,-0.180235851,-0.371693158,0.234024217,-0.176901221,-0.110633926,0.089469893,0.093739935,0.031131922,0.055916835,0.064391106,-0.074549686,0.007019997,0.078343212,-0.071428578,0.004906788,0.05629316,-0.09180631,-0.201160223,-0.015410158,-0.212957895,0.018013544,0.026176202,-0.11040736,0.034318334,0.059842938,-0.106196322,0.043390792,0.063915989
34,-0.116985846,-0.077348694,0.027878569,-0.173498748,-0.109265832,0.040370868,-0.23001165,-0.14118297,0.052863168,-0.295408558,-0.167252192,0.061765838,-0.196711387,-0.216029835,0.088718881,-0.109057929,-0.406045975,0.135940969,-0.21244188,-0.168737964,0.099850202,-0.18205386,0.012116543,0.176301672,0.060544592,0.080540781,0.129533508,0.101674127,-0.062113801,0.091907002,-0.203398632,-0.122846146,-0.045946777,-0.13835023,-0.103264931,-0.133279591,-0.444767148,0.049066187,-0.187018414,-0.459642956,0.150775432,-0.089929364,-0.26269382,-0.112094506,0.137061001,0.016522096,-0.079453162,0.107599043,-0.138065298,-0.002728089,0.065738006,-0.143856493,-0.003738688,0.065745635,0.043204914,-0.103907074,0.002314921,-0.196121246,-0.071309162,0.112246952,-0.125056213,-0.028391957,0.111774174,-0.126434211,-0.032907739,0.111789655
35,-0.066039032,0.005627813,-0.04206106,-0.100041929,0.010599168,-0.060751284,-0.134044825,0.015570524,-0.079441508,-0.181348533,0.015711113,-0.094055472,-0.103612172,0.038114981,-0.110407553,-0.046768987,-0.021326014,-0.14124188,-0.216352477,-0.115127542,-0.034289604,-0.185645854,-0.047688648,0.035422898,0.104315391,0.074420706,-0.011528293,0.239925013,-0.061488038,-0.069148063,-0.051065263,-0.148603619,-0.001472629,-0.048756398,-0.019692471,-0.177168686,-0.06021031,0.101885782,-0.249906384,-0.196635781,0.233482953,-0.213563635,-0.122162712,-0.030629437,0.042781231,0.111242292,-0.013546294,-0.003526851,0.045328548,-0.011167071,-0.042750345,0.038180437,-0.011986612,-0.042705992,-0.056056784,0.067838087,0.065074516,-0.065716844,-0.091551706,0.072704337,0.033015581,0.04507603,0.021246486,0.031795451,0.040542107,0.021268348
36,0.122278901,-0.0851616,-0.055019751,0.127345146,-0.128469497,-0.054699309,0.132411391,-0.171777394,-0.054378868,0.152676044,-0.267124767,0.027496309,0.19845044,-0.21147929,-0.063506153,0.059252808,-0.088614284,-0.031333847,-0.090528104,-0.176671507,-0.076386166,-0.066614864,-0.161137492,-0.135235566,0.123801039,0.034615399,-0.087971205,0.293299635,-0.096970629,-0.18071678,0.003184238,-0.168768885,-0.000831599,0.068623752,-0.146248098,-0.106949068,-0.267435565,-0.085146211,-0.116094316,-0.102543081,0.029000726,0.050006986,0.112159333,-0.183069768,-0.016522955,0.189751711,-0.171173597,-0.019241887,0.121277416,-0.128006089,-0.064947417,0.12511189,-0.11553224,-0.094427911,0.107654733,-0.196253013,-0.079471293,0.067290471,-0.14885772,-0.063171981,0.140787394,-0.127035344,-0.106129834,0.154105367,-0.097955166,-0.060588691
37,-0.009607065,-0.026531159,-0.011306343,-0.017738247,-0.03621162,-0.016348273,-0.025869429,-0.045892081,-0.021390203,-0.057854631,-0.056303726,-0.025434582,-0.046128504,-0.12426168,0.003262418,-0.113034912,-0.345461726,0.05392552,-0.166865236,-0.089211484,-0.058007705,-0.187330615,-0.106387383,-0.14002411,0.003481101,-0.121719042,-0.060648303,0.137039944,-0.183224448,-0.094646184,-0.069166373,-0.128908587,0.013914401,-0.038832168,-0.235086965,0.007423775,-0.370596868,0.234536872,0.007747806,-0.074989799,0.178357123,0.130072951,-0.054201054,-0.064944204,-0.018040007,-0.035613261,-0.08841801,-0.004980302,-0.020109781,-0.069777692,0.015589427,-0.028267133,-0.070543185,0.015574574,0.080257326,0.0847233,-0.058061591,-0.059843635,0.016756932,0.001093078,0.021623412,-0.093408549,0.035902816,0.020954029,-0.097497953,0.035916772
38,-0.032403091,-0.040731209,-0.031669762,-0.050504323,-0.056944177,-0.045787241,-0.068605555,-0.073157145,-0.059904719,-0.106882492,-0.088627695,-0.070811084,-0.038184131,-0.097678214,-0.021721114,0.008953523,-0.206352743,0.06819608,-0.074917938,-0.154155788,-0.013938414,-0.12537107,-0.169595611,-0.066649224,0.084396952,-0.129396007,-0.065972123,0.215729139,-0.203827962,-0.072545038,0.003516906,-0.154591626,-0.008461283,-0.024028662,-0.168419407,-0.008761656,0.134923306,0.122460565,-0.088770427,-0.034895619,0.178911588,-0.025303044,0.000836284,-0.087957612,0.014587874,-0.153814971,-0.120670935,0.015734805,0.018818641,-0.122434223,0.071104819,0.011586458,-0.123262199,0.07109437,0.169974912,-0.086203588,-0.016559009,0.034040528,-0.162995349,0.04870608,0.020755752,-0.080588934,0.024465903,0.01973212,-0.085176263,0.02449462
39,-0.01993647,0.037445396,0.009419056,-0.019575219,0.0472726,0.007476343,-0.019213968,0.057099805,0.005533629,-0.02731193,0.092969105,-0.036462516,0.0600571,0.01066084,0.061026395,0.115014744,-0.032743416,0.186753823,-0.017638442,-0.025791228,0.051348617,-0.047954084,-0.039560683,-0.01129476,0.064138445,-0.193414213,-0.043054709,0.212338921,-0.083046176,-0.069160557,-0.011588804,-0.039358158,0.03895197,-0.027266204,-0.066565186,-0.027526251,0.064847228,-0.166767544,-0.097177963,-0.083872616,-0.003997563,0.01493294,0.068461302,-0.078785552,0.06071029,-0.134797299,0.135382984,0.01119872,0.036059028,-0.008386544,0.083902691,0.041121295,0.009495612,0.044545832,-0.088748482,0.126292448,0.068376462,0.047931632,0.107280575,0.080076435,0.096370796,0.058785249,0.081973263,0.078849843,0.020728783,0.103626925
40,0.02356351,-0.026446577,-0.021191944,0.029696557,-0.036402373,-0.030637879,0.035829603,-0.046358169,-0.040083814,0.016066108,-0.059743331,-0.047346566,0.076905426,-0.038310231,-0.003917854,0.119349744,-0.08748325,0.076424897,-0.007846452,-0.07025401,0.002530041,-0.019197011,-0.04160851,-0.029595111,-0.059366725,-0.105404029,-0.004291643,0.230272371,-0.079453908,-0.134405754,0.027910885,-0.067649741,-0.050694913,0.017226613,-0.169388095,-0.100348523,-0.289528769,-0.457436118,-0.045520996,0.0502461,-0.400736476,0.045553965,-0.102638491,0.036884205,0.080145475,-0.048167659,-0.029330909,0.056275919,0.024558647,-0.011820032,0.146839768,0.019602962,-0.013660807,0.146822506,0.029609901,0.183776716,-0.031398926,0.022719017,0.071705839,0.038810646,0.122799189,0.006803172,0.056194596,0.12205339,0.001287084,0.056239068
41,-0.002982895,-0.061532602,0.039026679,-0.008880124,-0.087385903,0.056330753,-0.014777353,-0.113239204,0.073634826,-0.045762351,-0.138704352,0.086272857,0.044802141,-0.124813075,0.083322016,0.142781227,-0.184747315,0.076606575,0.038969808,-0.081066627,0.026008639,-0.034303281,-0.056269376,-0.030830183,-0.005219259,-0.068540425,-0.044133481,0.164673968,0.018267057,-0.121192606,0.056395329,-0.095409966,-0.009659525,0.127126223,-0.078797995,-0.075545001,0.513641316,0.016348897,-0.103010576,-0.009872274,-0.439169333,0.015365972,-0.09132457,0.005421589,0.100784994,0.057624564,-0.055880086,0.051490076,0.084642795,-0.053916687,0.097950757,0.080272423,-0.055846402,0.097955993,0.109076026,0.179691003,0.031518499,0.05163967,0.0396589,0.02947861,0.048159752,-0.047064941,0.037302846,0.047362277,-0.052648069,0.037347233
42,0.030088524,-0.027699747,0.026213496,0.028436545,-0.039752944,0.045640806,0.026784565,-0.05180614,0.065068117,0.065123874,0.011519425,0.138364871,0.03025588,-0.096846283,0.075404789,-0.094575991,-0.04262028,0.111627142,0.030301216,0.009794901,0.016631414,-0.049825796,-0.071969353,-0.089715076,-0.03884385,-0.018937191,-0.068357721,0.097964733,0.052070905,-0.108309848,0.098396858,-0.04893528,0.04772717,0.092905593,-0.073075163,0.024634084,-0.007367733,-0.258354257,0.045938179,-0.143481255,-0.504830143,0.179833118,-0.032789441,0.028169454,0.060325892,0.124006489,-0.012924444,0.052514547,0.101749276,-0.013456999,0.066003995,0.100979975,-0.022135223,0.073031115,-0.367217787,0.284165145,0.087527751,0.03616463,-0.037576308,0.083345103,0.127234311,-0.010064934,0.085037193,0.112434456,-0.042404299,0.089874391
43,0.083135085,-0.008627272,0.071165467,0.116342053,-0.010841141,0.10271527,0.149549022,-0.01305501,0.134265074,0.142868333,-0.020582265,0.157907453,0.173873751,-0.067434651,0.188666183,0.167443599,-0.235546446,0.244522406,0.072761898,-0.083227343,0.064866705,-0.017838875,-0.148891515,-0.029018507,0.016458778,-0.060034345,-0.01958129,0.085665528,-0.016905779,-0.02956854,0.193730023,-0.096257881,0.088475438,0.118555255,-0.124659003,0.097453756,0.162278226,-0.302743517,0.008895741,-0.047949214,-0.025885404,0.02915679,0.001603863,0.012052196,0.121604012,0.174388813,-0.065086152,0.081972891,0.103758876,-0.017656339,0.093394149,0.099109187,-0.020110186,0.093403986,-0.031974863,0.007162207,0.039268751,-0.006070047,0.004250249,0.08403962,0.167307642,-0.022149785,0.066226127,0.16713107,-0.028402513,0.066263792
44,0.066165669,0.019710282,-0.005356963,0.092127612,0.030180051,-0.007805409,0.118089555,0.04064982,-0.010253855,0.106530893,0.040711657,-0.012450132,0.214683775,0.075900182,0.069783304,0.351158985,0.058310218,0.223005911,0.210900203,-0.127556856,-0.02505914,0.019030995,-0.101120225,-0.054975682,0.022905585,-0.087335078,-0.021199528,0.07976366,0.02975508,-0.019289649,0.259878036,-0.141370727,0.011869249,0.319725149,-0.167876648,-0.013092263,-0.299188058,-0.604632266,-0.029558045,-0.097671972,0.128302652,-0.268132855,0.134122506,-0.04717135,0.066817882,0.279249185,0.014884123,0.055872576,0.17606316,0.007103595,-0.044409126,0.16972915,0.005009685,-0.044363284,0.045058304,-0.021837611,0.048335547,0.038746192,-0.104138888,0.00057057,0.122007457,-0.023925837,0.004495119,0.122132827,-0.030004563,0.004517579
45,0.055568137,-0.04040061,0.010641409,0.092910443,-0.045084776,0.01161842,0.130252749,-0.049768941,0.01259543,0.111839081,-0.033179576,-0.128285359,0.163148569,-0.039705741,0.051074784,0.177577162,-0.099083978,0.087444562,0.223445327,-0.100981801,-0.029985215,0.020143673,-0.068456293,-0.01432108,-0.018249399,-0.053898121,0.016451158,-0.042681241,-0.008623015,0.019361788,0.305535193,-0.149615524,-0.073307703,0.340066992,-0.208806741,-0.09292658,0.023922075,-0.155936182,-0.134173307,-0.095311181,0.146973332,-0.474542061,0.077943356,0.001717193,0.086477742,0.312288027,0.004694613,0.058549417,0.187232676,0.051076821,0.020275504,0.191669324,0.020226931,-0.006426505,-0.098103087,0.33189072,-0.01582422,0.081083249,-0.03819043,0.011398469,0.171738992,0.011790327,0.032030184,0.154880545,-0.024955773,0.038404537
46,0.042905258,-0.121645971,-0.099237659,0.058468297,-0.175193495,-0.143393315,0.074031336,-0.228741019,-0.18754897,0.061601407,-0.281638127,-0.221090222,0.119860507,-0.300193148,-0.102192347,0.174663348,-0.406628801,0.117130103,0.215893486,-0.311478169,-0.063061615,-0.022933598,-0.260817874,-0.025587813,-0.184613585,-0.154039799,0.07600916,-0.124907616,-0.178072586,0.03673455,0.291986781,-0.338951848,-0.130478776,0.423247701,-0.388469093,-0.114599228,0.248954662,-0.366639475,-0.190322173,0.004749546,0.122819178,-0.531832288,-0.023242952,-0.136760659,0.057634225,0.295243475,-0.163429157,-0.008546644,0.164959218,-0.199847794,-0.018784983,0.156425615,-0.201784932,-0.01875368,-0.13050453,-0.115402821,-0.006377609,-0.085372737,-0.20359247,0.011113988,0.172686639,-0.094439551,-0.020049038,0.173815377,-0.100180125,-0.020046366
47,0.048687815,-0.088247832,-0.096754113,0.066989309,-0.127723339,-0.139825673,0.085290803,-0.167198846,-0.182897232,0.080689194,-0.211005189,-0.215589448,0.186223915,-0.189742783,-0.062164355,0.33629405,-0.214702317,0.221930333,0.216425514,-0.213979329,-0.030677117,-0.035020656,-0.119706236,0.063643325,-0.146033701,-0.039279186,0.131462857,-0.166243955,-0.038784422,0.118528758,0.321385342,-0.252216661,-0.074350521,0.416379194,-0.295662491,-0.049656304,0.202898928,-0.066641263,-0.129649726,0.082667454,0.384925831,-0.483357564,0.056137444,0.055417715,0.109396626,0.225364595,-0.045994303,0.067584681,0.168738799,0.025604385,0.080767467,0.159795459,0.024169306,0.080774151,0.361112669,-0.447423892,0.052314924,-0.029968477,0.0039878,0.057524661,0.170554352,0.016437176,0.066070222,0.172484068,0.010946558,0.066080226
48,0.013194329,-0.077700306,-0.090766507,0.023641187,-0.121332208,-0.135323163,0.034088044,-0.164964111,-0.17987982,0.03661036,-0.207113179,-0.221178557,0.091513563,-0.218132758,-0.099409163,0.134790697,-0.237161161,0.118346995,0.176468037,-0.252832031,-0.027735668,-0.071282634,-0.162448675,0.014776253,-0.1590126,-0.112706943,0.056861383,-0.343825998,-0.094471161,0.107269746,0.210996451,-0.286901237,-0.03032562,0.287875939,-0.310605764,-0.056583322,0.291110085,-0.111525226,-0.149629703,-0.117704593,0.229880858,-0.456353101,0.029197067,0.133706898,0.079889714,-0.115350841,-0.108858898,0.080223315,0.054457694,-0.053259934,0.065524424,0.06249961,-0.085049616,0.012197052,0.029895463,0.262427138,-0.158833004,-0.165633102,0.055901017,0.06378891,0.037378187,0.020836757,0.097618465,0.029274337,0.00268273,0.079444907
49,0.014604778,-0.110955451,-0.102883049,0.018334219,-0.161493992,-0.148641732,0.022063659,-0.212032533,-0.194400415,0.015399356,-0.267036797,-0.229019479,-0.008579685,-0.336644684,-0.171807057,-0.088314067,-0.51644664,-0.067069561,0.163789914,-0.246343749,-0.060933483,-0.037624911,-0.245689283,-0.088977617,-0.315850322,-0.203086836,0.020851117,-0.423134839,-0.181241908,0.057481056,0.183226387,-0.293919727,-0.052113858,0.170807739,-0.35079581,-0.063255013,0.034195834,-0.242541285,-0.156541361,-0.043132929,0.098992783,-0.337671465,-0.013874913,-0.01965404,0.022951153,-0.135301524,-0.169108475,0.021589058,0.051352727,-0.140751809,0.072479854,0.043650448,-0.141653053,0.072463929,0.245353085,-0.192528646,-0.072773797,-0.212046523,0.03878042,0.007072831,0.022289177,-0.108437613,0.049353627,0.027148578,-0.115040524,0.049402379
50,0.01571243,-0.058495546,-0.040069386,0.020209144,-0.085726629,-0.057893248,0.024705859,-0.112957712,-0.075717111,0.020379186,-0.15058079,-0.08922538,-0.030899326,-0.244568946,-0.076044323,-0.159262616,-0.46120187,-0.052775626,0.066563986,-0.087456237,0.001296152,-0.040069795,-0.102001118,-0.0683206,-0.295704163,-0.018518425,0.035951149,-0.479727957,0.024753361,0.099580159,0.07189947,-0.111448769,-0.006836266,0.038838204,-0.114516069,0.039074061,-0.096336914,-0.183172899,-0.104865349,-0.187878334,0.447078058,-0.23610157,0.065656409,0.063743226,0.094333519,-0.135169415,0.080974082,0.011094433,0.022848422,0.037539813,0.114049841,0.016025592,0.036175533,0.114068113,0.010255284,0.33820211,-0.037873933,-0.281552715,0.328142859,0.020767991,-0.065225296,0.100919393,0.1114372,-0.059077828,0.094053997,0.111539285
